probe	entrez	gene	pval.exp	odds.exp	pval.anthr	odds.exp.1	pval.expAnth	odds.expAnth	adjpval
211313_s_at	9031	BAZ1B	0.107196066904551	0.385174016498373	0.000293972729467185	5.97820452103492	0.0605207773487506	2.78420858044415	0.397507183459116
216224_s_at	10013	HDAC6	0.0840419118016753	0.550550327145762	0.000306113232842131	6.0266637925191	0.0606545814680508	3.12779694031498	0.397507183459116
44822_s_at	54531	MIER2	0.053457813779749	0.672700494711461	0.000207745598590825	5.84712858398997	0.0609106241834338	2.63632916080982	0.397507183459116
203461_at	1106	CHD2	0.157112874107918	0.464003407608297	0.000340892825072991	5.22532766148191	0.0617331966605164	2.97893818897935	0.397507183459116
219542_at	79858	NEK11	0.176028455191677	0.511188627903752	0.000238860119821771	5.97031050980343	0.0635579150725167	2.73109601278372	0.397507183459116
205659_at	9734	HDAC9	0.0877512130600733	2.09317220216721	0.000220012616671372	3.87643768413461	0.0639268627453877	0.384374755188239	0.397507183459116
213579_s_at	2033	EP300	0.0501947852312341	1.4004958621843	0.000255539158723783	5.61257365884135	0.0639695804210003	0.365658652115104	0.397507183459116
213494_s_at	7528	YY1	0.153156346363093	0.584609644466305	0.000239095162437475	5.64420294409127	0.0651319368877601	2.71121069145134	0.397507183459116
204240_s_at	10592	SMC2	0.15101638406756	2.14451402334651	0.000364683525007958	5.41483667719541	0.0661295012166362	0.375596462646207	0.397507183459116
212078_s_at	4297	KMT2A	0.098261705987893	0.370085493712872	0.000324337055130131	6.00421323057135	0.066205330207106	2.67943349703483	0.397507183459116
212672_at	472	ATM	0.0809516249865591	1.40017324824358	0.000213052956513526	4.88351503426862	0.066251197243186	0.355743871564295	0.397507183459116
205436_s_at	3014	H2AFX	0.0126694456408666	1.32392693674023	0.000114585145778223	5.66976184509853	0.0673822496045744	2.4875806060103	0.399658334562246
203358_s_at	2146	EZH2	0.0552976276961062	3.63572731157977	0.000292536313032055	5.91975472461918	0.0682979599526429	0.348985826349166	0.399658334562246
218987_at	55729	ATF7IP	0.121246980014121	0.664964147407367	0.000237948099841567	5.6964573370153	0.068811123399636	2.83017864923919	0.399658334562246
201459_at	10856	RUVBL2	0.139970267915416	0.366117921557953	0.000326541878602371	5.90745172559024	0.0697116387875274	2.93949182611703	0.399658334562246
220155_s_at	65980	BRD9	0.148868520396105	0.581892032008729	0.000220176962192897	5.78727148135908	0.0702298160372063	3.07416673019817	0.399658334562246
211149_at	7404	UTY	0.0669745252749201	0.700391638273853	0.000314953635598636	5.72268734703019	0.0713640657743166	2.74394895654092	0.40196902354513
220200_s_at	387893	SETD8	0.193488436036293	1.78098767601018	0.000278049755377152	4.78100354103584	0.0732463834737265	0.448055856280767	0.408404077550475
201697_s_at	1786	DNMT1	0.136908691817994	1.63936617728233	0.000285427064877108	5.08959179082589	0.0755177367961319	0.355520918322068	0.415481482124526
212916_at	23133	PHF8	0.193471709055316	0.407561229272794	0.000304709807275927	6.24012124439956	0.0760210682872774	2.84770939609078	0.415481482124526
220668_s_at	1789	DNMT3B	0.0210793314221573	0.884064875528806	0.000197072133859111	6.0904310074203	0.0778800248735022	2.40788325849655	0.421468369903659
212496_s_at	23030	KDM4B	0.0488951554560265	0.274671549056058	0.000358329825620896	6.40157082519182	0.0836627598715016	2.722112836039	0.448367412126882
222147_s_at	79913	ACTR5	0.133302053909081	0.337540621152073	0.000358796278635443	6.27995314487445	0.0848367457563994	2.93907544506325	0.450287342860889
